mst_card_id,mst_idol_id,mst_costume_id,bonus_costume_id,rank5_costume_id,resource_id,rarity,idol_type,level_max,life,vocal_base,vocal_max,vocal_master_bonus,dance_base,dance_max,dance_master_bonus,visual_base,visual_max,visual_master_bonus,skill_level_max,awakening_gauge_max,master_rank_max,cheer_point,mst_center_effect_id,mst_card_skill_id_list,ex_type,variation,master_lesson_begin_date,training_item_list,begin_date,sort_id,card_category,extend_card_level_max,extend_card_life,extend_card_vocal_max,extend_card_vocal_master_bonus,extend_card_dance_max,extend_card_dance_master_bonus,extend_card_visual_max,extend_card_visual_master_bonus,is_master_lesson_five_available,barrier_mission_list,training_point,sign_type,sign_type2
512,35,40153350,40153351,0,035hin0103,3,3,70,35,1503,3506,105,2804,6543,196,2159,5038,151,10,300,4,0,3303,206,2,10,2021-09-27T12:00:00+0800,,2021-03-19T15:00:00+0800,512000,32,0,0,0,0,0,0,0,0,FALSE,,0,0,0
513,22,0,0,0,022ser0103,3,3,70,35,1444,3369,101,2014,4700,141,2608,6085,183,10,300,4,0,3304,109,3,10,2021-09-27T12:00:00+0800,,2021-03-19T15:00:00+0800,513000,32,0,0,0,0,0,0,0,0,FALSE,,0,0,0
514,13,30103130,30103131,0,013hib0104,4,1,90,40,2562,5765,173,3818,8591,258,1301,2928,88,10,400,4,0,1409,705,4,10,0001-01-01T00:00:00+0000,,2021-03-29T15:00:00+0800,514000,22,0,0,0,0,0,0,0,0,FALSE,,0,0,0
515,8,30103080,30103081,0,008tak0094,4,2,90,40,3819,8593,258,1302,2930,88,2552,5743,172,10,400,4,0,2408,703,4,9,0001-01-01T00:00:00+0000,,2021-03-29T15:00:00+0800,515000,22,0,0,0,0,0,0,0,0,FALSE,,0,0,0
516,3,30103030,30103031,0,003mik0094,4,3,90,40,1301,2928,88,2560,5760,173,3815,8583,257,10,400,4,0,3410,702,4,9,0001-01-01T00:00:00+0000,,2021-03-29T15:00:00+0800,516000,22,0,0,0,0,0,0,0,0,FALSE,,0,0,0
517,26,0,0,0,026yur0123,3,1,70,35,2240,5226,157,1668,3893,117,1973,4604,138,10,300,4,0,1302,105,0,12,0001-01-01T00:00:00+0000,,2021-04-01T00:00:00+0800,517000,41,0,0,0,0,0,0,0,0,FALSE,,0,0,0
518,27,0,0,0,027say0103,3,1,70,35,1658,3869,116,2259,5271,158,1969,4594,138,10,300,4,0,1305,304,0,10,0001-01-01T00:00:00+0000,,2021-04-01T00:00:00+0800,518000,41,0,0,0,0,0,0,0,0,FALSE,,0,0,0
519,52,30103520,30103521,0,052kao0104,4,3,90,40,2510,5648,169,3481,7833,235,1519,3418,103,10,400,4,0,3403,222,0,10,0001-01-01T00:00:00+0000,,2021-04-02T15:00:00+0800,519000,21,0,0,0,0,0,0,0,0,FALSE,,0,0,0
520,6,30103060,30103061,0,006mak0094,4,1,90,40,1732,3898,117,2476,5570,167,3196,7191,216,10,400,4,0,1404,113,0,9,0001-01-01T00:00:00+0000,,2021-04-02T15:00:00+0800,520000,20,0,0,0,0,0,0,0,0,FALSE,,0,0,0
521,17,0,0,0,017kth0113,3,1,70,35,2652,6187,186,2056,4797,144,1453,3391,102,10,300,4,0,1302,106,0,11,0001-01-01T00:00:00+0000,,2021-04-02T15:00:00+0800,521000,21,0,0,0,0,0,0,0,0,FALSE,,0,0,0
522,16,0,0,0,016tsu0123,3,3,70,35,1961,4576,137,1386,3234,97,2519,5878,176,10,300,4,0,3304,105,0,12,0001-01-01T00:00:00+0000,,2021-04-02T15:00:00+0800,522000,20,0,0,0,0,0,0,0,0,FALSE,,0,0,0
523,29,0,0,0,029umi0133,3,1,70,35,1684,3930,118,2225,5191,156,1938,4522,136,10,300,4,0,1303,105,0,13,0001-01-01T00:00:00+0000,,2021-04-02T15:00:00+0800,523000,20,0,0,0,0,0,0,0,0,FALSE,,0,0,0
524,51,40154510,40154511,0,051tmg0113,3,2,70,35,1505,3512,105,2821,6583,197,2181,5090,153,10,300,4,0,2303,206,2,11,2021-10-28T12:00:00+0800,,2021-04-02T15:00:00+0800,524000,31,0,0,0,0,0,0,0,0,FALSE,,0,0,0
525,50,0,0,0,050jul0113,3,2,70,35,1728,4033,121,2341,5462,164,2027,4730,142,10,300,4,0,2305,306,3,11,2021-10-28T12:00:00+0800,,2021-04-02T15:00:00+0800,525000,31,0,0,0,0,0,0,0,0,FALSE,,0,0,0
526,49,30103490,30103491,0,049mom0104,4,2,90,40,1511,3399,102,2515,5658,170,3504,7885,237,10,400,4,0,2404,213,0,10,0001-01-01T00:00:00+0000,,2021-04-11T15:00:00+0800,526000,21,0,0,0,0,0,0,0,0,FALSE,,0,0,0
527,12,30103120,30103121,0,012mam0114,4,3,90,40,1728,3887,117,2478,5575,167,3210,7222,217,10,400,4,0,3404,121,0,11,0001-01-01T00:00:00+0000,,2021-04-11T15:00:00+0800,527000,20,0,0,0,0,0,0,0,0,FALSE,,0,0,0
528,28,0,0,0,028ari0103,3,1,70,35,1952,4554,137,2251,5253,158,1675,3909,117,10,300,4,0,1306,614,0,10,0001-01-01T00:00:00+0000,,2021-04-11T15:00:00+0800,528000,20,0,0,0,0,0,0,0,0,FALSE,,0,0,0
529,41,0,0,0,041fuk0092,2,3,50,30,1453,3633,109,1628,4070,122,1205,3013,90,10,200,4,0,3205,401,0,9,0001-01-01T00:00:00+0000,,2021-04-11T15:00:00+0800,529000,20,0,0,0,0,0,0,0,0,FALSE,,0,0,0
530,1,0,0,0,001har0093,3,1,70,35,1970,4596,138,1648,3846,115,2245,5239,157,10,300,4,0,1304,106,0,9,0001-01-01T00:00:00+0000,,2021-04-12T15:00:00+0800,530000,30,0,0,0,0,0,0,0,0,FALSE,,0,0,0
531,18,0,0,0,018ele0113,3,3,70,35,1670,3897,117,2231,5205,156,1944,4535,136,10,300,4,0,3305,305,0,11,0001-01-01T00:00:00+0000,,2021-04-12T15:00:00+0800,531000,30,0,0,0,0,0,0,0,0,FALSE,,0,0,0
532,31,0,0,0,031tom0122,2,2,50,30,1443,3608,108,1663,4158,125,1208,3019,91,10,200,4,0,2205,302,0,12,0001-01-01T00:00:00+0000,,2021-04-12T15:00:00+0800,532000,35,0,0,0,0,0,0,0,0,FALSE,,0,0,0
533,43,30103430,30103431,0,043nor0114,4,1,90,40,2508,5643,169,3494,7862,236,1514,3406,102,10,400,4,0,1403,221,0,11,0001-01-01T00:00:00+0000,,2021-04-19T15:00:00+0800,533000,21,0,0,0,0,0,0,0,0,FALSE,,0,0,0
534,24,30049240,0,0,024ann0103,3,3,70,35,1659,3870,116,1972,4602,138,2230,5203,156,10,300,4,0,3304,105,0,10,0001-01-01T00:00:00+0000,,2021-04-19T15:00:00+0800,534000,20,0,0,0,0,0,0,0,0,FALSE,,0,0,0
535,7,30049070,0,0,007ior0113,3,2,70,35,2539,5924,178,1974,4607,138,1379,3218,97,10,300,4,0,2308,714,0,11,0001-01-01T00:00:00+0000,,2021-04-19T15:00:00+0800,535000,20,0,0,0,0,0,0,0,0,FALSE,,0,0,0
536,14,40155140,40155141,0,014mir0123,3,1,70,35,2809,6555,197,2176,5078,152,1519,3544,106,10,300,4,0,1302,205,2,12,2021-10-28T12:00:00+0800,,2021-04-19T15:00:00+0800,536000,32,0,0,0,0,0,0,0,0,FALSE,,0,0,0
537,36,0,0,0,036kan0123,3,1,70,35,2016,4704,141,1723,4021,121,2323,5420,163,10,300,4,0,1306,503,3,12,2021-10-28T12:00:00+0800,,2021-04-19T15:00:00+0800,537000,32,0,0,0,0,0,0,0,0,FALSE,,0,0,0
538,25,30103250,30103251,0,025roc0104,4,2,90,40,3490,7853,236,1520,3419,103,2489,5601,168,10,400,4,0,2402,215,0,10,0001-01-01T00:00:00+0000,,2021-04-30T15:00:00+0800,538000,21,0,0,0,0,0,0,0,0,FALSE,,0,0,0
539,4,30103040,30103041,0,004yuk0104,4,1,90,40,3182,7160,215,1724,3878,116,2465,5547,166,10,400,4,0,1402,114,0,10,0001-01-01T00:00:00+0000,,2021-04-30T15:00:00+0800,539000,20,0,0,0,0,0,0,0,0,FALSE,,0,0,0
540,41,0,0,0,041fuk0103,3,3,70,35,1448,3378,101,2040,4759,143,2623,6120,184,10,300,4,0,3304,106,0,10,0001-01-01T00:00:00+0000,,2021-04-30T15:00:00+0800,540000,21,0,0,0,0,0,0,0,0,FALSE,,0,0,0
541,47,40135470,40135471,0,047sub0103,3,2,70,35,2164,5049,151,2790,6511,195,1518,3542,106,10,300,4,0,2303,205,2,10,2021-11-26T12:00:00+0800,,2021-05-02T15:00:00+0800,541000,31,0,0,0,0,0,0,0,0,FALSE,,0,0,0
542,15,0,0,0,015siz0123,3,2,70,35,2048,4778,143,1429,3334,100,2662,6211,186,10,300,4,0,2306,504,3,12,2021-11-26T12:00:00+0800,,2021-05-02T15:00:00+0800,542000,31,0,0,0,0,0,0,0,0,FALSE,,0,0,0
543,36,30103360,30103361,0,036kan0134,4,1,90,40,2497,5618,169,3498,7871,236,1520,3421,103,10,400,4,0,1403,222,0,13,0001-01-01T00:00:00+0000,,2021-05-11T15:00:00+0800,543000,21,0,0,0,0,0,0,0,0,FALSE,,0,0,0
544,34,30103340,30103341,0,034ayu0114,4,2,90,40,1720,3870,116,2487,5596,168,3206,7213,216,10,400,4,0,2404,120,0,11,0001-01-01T00:00:00+0000,,2021-05-11T15:00:00+0800,544000,20,0,0,0,0,0,0,0,0,FALSE,,0,0,0
545,39,0,0,0,039kon0113,3,3,70,35,2526,5894,177,1971,4599,138,1362,3179,95,10,300,4,0,3305,306,0,11,0001-01-01T00:00:00+0000,,2021-05-11T15:00:00+0800,545000,20,0,0,0,0,0,0,0,0,FALSE,,0,0,0
546,38,0,0,0,038chz0102,2,2,50,30,1218,3046,91,1638,4096,123,1433,3583,107,10,200,4,0,2205,401,0,10,0001-01-01T00:00:00+0000,,2021-05-11T15:00:00+0800,546000,20,0,0,0,0,0,0,0,0,FALSE,,0,0,0
547,7,0,0,0,007ior0123,3,2,70,35,1684,3930,118,2235,5214,156,1943,4533,136,10,300,4,0,2306,615,0,12,0001-01-01T00:00:00+0000,,2021-05-12T15:00:00+0800,547000,30,0,0,0,0,0,0,0,0,FALSE,,0,0,0
548,16,0,0,0,016tsu0133,3,3,70,35,1933,4510,135,2231,5206,156,1652,3854,116,10,300,4,0,3306,504,0,13,0001-01-01T00:00:00+0000,,2021-05-12T15:00:00+0800,548000,30,0,0,0,0,0,0,0,0,FALSE,,0,0,0
549,32,0,0,0,032emi0122,2,1,50,30,1218,3045,91,1659,4147,124,1444,3611,108,10,200,4,0,1203,102,0,12,0001-01-01T00:00:00+0000,,2021-05-12T15:00:00+0800,549000,35,0,0,0,0,0,0,0,0,FALSE,,0,0,0
550,22,30103220,30103221,0,022ser0114,4,3,90,40,2509,5645,169,1504,3385,102,3504,7885,237,10,400,4,0,3404,213,0,11,0001-01-01T00:00:00+0000,,2021-05-20T15:00:00+0800,550000,21,0,0,0,0,0,0,0,0,FALSE,,0,0,0
551,30,30050300,0,0,030iku0123,3,1,70,35,2544,5937,178,1962,4577,137,1380,3220,97,10,300,4,0,1308,714,0,12,0001-01-01T00:00:00+0000,,2021-05-20T15:00:00+0800,551000,20,0,0,0,0,0,0,0,0,FALSE,,0,0,0
552,48,30051480,0,0,048rei0103,3,3,70,35,2532,5907,177,1368,3191,96,1933,4510,135,10,300,4,0,3305,306,0,10,0001-01-01T00:00:00+0000,,2021-05-20T15:00:00+0800,552000,20,0,0,0,0,0,0,0,0,FALSE,,0,0,0
553,1,40156010,40156011,0,001har0103,3,1,70,35,1509,3522,106,2787,6502,195,2145,5006,150,10,300,4,0,1303,207,2,10,2021-11-26T12:00:00+0800,,2021-05-20T15:00:00+0800,553000,32,0,0,0,0,0,0,0,0,FALSE,,0,0,0
554,2,0,0,0,002chi0113,3,2,70,35,2049,4780,143,1416,3304,99,2661,6210,186,10,300,4,0,2304,105,3,11,2021-11-26T12:00:00+0800,,2021-05-20T15:00:00+0800,554000,32,0,0,0,0,0,0,0,0,FALSE,,0,0,0
555,14,30104140,30104141,0,014mir0134,4,1,90,40,2511,5649,169,1519,3418,103,3496,7865,236,10,400,4,0,1404,214,0,13,0001-01-01T00:00:00+0000,,2021-05-31T15:00:00+0800,555000,21,0,0,0,0,0,0,0,0,FALSE,,0,0,0
556,45,30103450,30103451,0,045kar0114,4,3,90,40,3184,7163,215,1722,3874,116,2446,5504,165,10,400,4,0,3402,120,0,11,0001-01-01T00:00:00+0000,,2021-05-31T15:00:00+0800,556000,20,0,0,0,0,0,0,0,0,FALSE,,0,0,0
557,31,0,0,0,031tom0133,3,2,70,35,2653,6190,186,1446,3375,101,2057,4799,144,10,300,4,0,2302,105,0,13,0001-01-01T00:00:00+0000,,2021-05-31T15:00:00+0800,557000,21,0,0,0,0,0,0,0,0,FALSE,,0,0,0
558,23,40157230,40157231,0,023aka0113,3,3,70,35,1522,3552,107,2824,6590,198,2151,5018,151,10,300,4,0,3303,207,2,11,2021-12-25T12:00:00+0800,,2021-06-03T15:00:00+0800,558000,31,0,0,0,0,0,0,0,0,FALSE,,0,0,0
559,25,0,0,0,025roc0113,3,2,70,35,2050,4784,144,2662,6212,186,1420,3313,99,10,300,4,0,2306,504,3,11,2021-12-25T12:00:00+0800,,2021-06-03T15:00:00+0800,559000,31,0,0,0,0,0,0,0,0,FALSE,,0,0,0
560,35,30103350,30103351,0,035hin0114,4,3,90,40,2516,5660,170,3490,7852,236,1516,3410,102,10,400,4,0,3403,214,0,11,0001-01-01T00:00:00+0000,,2021-06-11T15:00:00+0800,560000,21,0,0,0,0,0,0,0,0,FALSE,,0,0,0
561,1,30103010,30103011,0,001har0114,4,1,90,40,3208,7218,217,1733,3900,117,2457,5529,166,10,400,4,0,1402,113,0,11,0001-01-01T00:00:00+0000,,2021-06-11T15:00:00+0800,561000,20,0,0,0,0,0,0,0,0,FALSE,,0,0,0
562,33,0,0,0,033sih0133,3,2,70,35,2551,5952,179,1943,4533,136,1386,3233,97,10,300,4,0,2305,405,0,13,0001-01-01T00:00:00+0000,,2021-06-11T15:00:00+0800,562000,20,0,0,0,0,0,0,0,0,FALSE,,0,0,0
563,30,0,0,0,030iku0132,2,1,50,30,1452,3629,109,1659,4148,124,1230,3076,92,10,200,4,0,1203,103,0,13,0001-01-01T00:00:00+0000,,2021-06-11T15:00:00+0800,563000,20,0,0,0,0,0,0,0,0,FALSE,,0,0,0
564,5,0,0,0,005yay0103,3,3,70,35,1370,3196,96,1961,4575,137,2538,5921,178,10,300,4,0,3305,305,0,10,0001-01-01T00:00:00+0000,,2021-06-12T15:00:00+0800,564000,30,0,0,0,0,0,0,0,0,FALSE,,0,0,0
565,27,0,0,0,027say0113,3,1,70,35,1386,3235,97,1944,4537,136,2540,5927,178,10,300,4,0,1306,614,0,11,0001-01-01T00:00:00+0000,,2021-06-12T15:00:00+0800,565000,30,0,0,0,0,0,0,0,0,FALSE,,0,0,0
566,34,0,0,0,034ayu0122,2,2,50,30,1643,4107,123,1443,3608,108,1230,3076,92,10,200,4,0,2202,103,0,12,0001-01-01T00:00:00+0000,,2021-06-12T15:00:00+0800,566000,35,0,0,0,0,0,0,0,0,FALSE,,0,0,0
567,51,30104510,30104511,0,051tmg0124,4,2,90,40,1527,3436,103,2498,5620,169,3497,7869,236,10,400,4,0,2404,222,0,12,0001-01-01T00:00:00+0000,,2021-06-19T15:00:00+0800,567000,21,0,0,0,0,0,0,0,0,FALSE,,0,0,0
568,10,30052100,0,0,010azu0113,3,3,70,35,1942,4531,136,2549,5948,178,1383,3226,97,10,300,4,0,3306,504,0,11,0001-01-01T00:00:00+0000,,2021-06-19T15:00:00+0800,568000,20,0,0,0,0,0,0,0,0,FALSE,,0,0,0
569,28,30045280,0,0,028ari0113,3,1,70,35,2520,5879,176,1952,4554,137,1354,3160,95,10,300,4,0,1308,712,0,11,0001-01-01T00:00:00+0000,,2021-06-19T15:00:00+0800,569000,20,0,0,0,0,0,0,0,0,FALSE,,0,0,0
570,41,40158410,40158411,0,041fuk0113,3,3,70,35,2164,5050,152,2805,6546,196,1533,3578,107,10,300,4,0,3303,205,2,11,2021-12-25T12:00:00+0800,,2021-06-19T15:00:00+0800,570000,32,0,0,0,0,0,0,0,0,FALSE,,0,0,0
571,46,0,0,0,046rio0103,3,2,70,35,2051,4786,144,2663,6213,186,1438,3356,101,10,300,4,0,2303,106,3,10,2021-12-25T12:00:00+0800,,2021-06-19T15:00:00+0800,571000,32,0,0,0,0,0,0,0,0,FALSE,,0,0,0
572,17,30102170,30102171,0,017kth0124,4,1,90,40,1308,2943,88,3826,8608,258,2568,5777,173,10,400,4,0,6403,702,4,12,0001-01-01T00:00:00+0000,,2021-06-27T15:00:00+0800,572000,22,0,0,0,0,0,0,0,0,FALSE,,0,0,0
573,20,30103200,30103201,0,020meg0114,4,2,90,40,3815,8583,257,1308,2942,88,2566,5773,173,10,400,4,0,6402,705,4,11,0001-01-01T00:00:00+0000,,2021-06-27T15:00:00+0800,573000,22,0,0,0,0,0,0,0,0,FALSE,,0,0,0
574,18,30103180,30103181,0,018ele0124,4,3,90,40,1297,2918,88,2565,5772,173,3826,8609,258,10,400,4,0,6404,703,4,12,0001-01-01T00:00:00+0000,,2021-06-27T15:00:00+0800,574000,22,0,0,0,0,0,0,0,0,FALSE,,0,0,0
575,1,20121010,20131010,0,001har0124,4,1,90,40,1414,3182,95,2044,4598,138,2648,5959,179,10,300,4,0,1304,126,7,12,0001-01-01T00:00:00+0000,,2021-07-01T00:00:00+0800,575000,33,90,40,3182,95,4598,138,5959,179,FALSE,,0,0,0
576,2,20121020,20131020,0,002chi0134,4,2,90,40,2032,4571,137,2653,5969,179,1422,3199,96,10,300,4,0,2303,130,7,13,0001-01-01T00:00:00+0000,,2021-07-01T00:00:00+0800,576000,33,90,40,4571,137,5969,179,3199,96,FALSE,,0,0,0
577,3,20121030,20131030,0,003mik0104,4,3,90,40,2639,5937,178,1444,3248,97,2024,4554,137,10,300,4,0,3302,130,7,10,0001-01-01T00:00:00+0000,,2021-07-01T00:00:00+0800,577000,33,90,40,5937,178,3248,97,4554,137,FALSE,,0,0,0
578,4,20121040,20131040,0,004yuk0114,4,1,90,40,2651,5965,179,2019,4543,136,1436,3231,97,10,300,4,0,1302,129,7,11,0001-01-01T00:00:00+0000,,2021-07-01T00:00:00+0800,578000,33,90,40,5965,179,4543,136,3231,97,FALSE,,0,0,0
579,5,20121050,20131050,0,005yay0114,4,3,90,40,2020,4544,136,1409,3171,95,2677,6024,181,10,300,4,0,3304,122,7,11,0001-01-01T00:00:00+0000,,2021-07-01T00:00:00+0800,579000,33,90,40,4544,136,3171,95,6024,181,FALSE,,0,0,0
580,6,20121060,20131060,0,006mak0104,4,1,90,40,2671,6009,180,1384,3115,93,2051,4615,138,10,300,4,0,1302,122,7,10,0001-01-01T00:00:00+0000,,2021-07-01T00:00:00+0800,580000,33,90,40,6009,180,3115,93,4615,138,FALSE,,0,0,0
581,7,20121070,20131070,0,007ior0134,4,2,90,40,2028,4563,137,2664,5995,180,1414,3181,95,10,300,4,0,2303,131,7,13,0001-01-01T00:00:00+0000,,2021-07-01T00:00:00+0800,581000,33,90,40,4563,137,5995,180,3181,95,FALSE,,0,0,0
582,8,20121080,20131080,0,008tak0114,4,2,90,40,1430,3217,97,2023,4552,137,2653,5970,179,10,300,4,0,2304,123,7,11,0001-01-01T00:00:00+0000,,2021-07-01T00:00:00+0800,582000,33,90,40,3217,97,4552,137,5970,179,FALSE,,0,0,0
583,9,20121090,20131090,0,009rit0094,4,2,90,40,2640,5941,178,2056,4626,139,1410,3172,95,10,300,4,0,2302,125,7,9,0001-01-01T00:00:00+0000,,2021-07-01T00:00:00+0800,583000,33,90,40,5941,178,4626,139,3172,95,FALSE,,0,0,0
584,10,20121100,20131100,0,010azu0124,4,3,90,40,1418,3191,96,2664,5994,180,2024,4554,137,10,300,4,0,3303,128,7,12,0001-01-01T00:00:00+0000,,2021-07-01T00:00:00+0800,584000,33,90,40,3191,96,5994,180,4554,137,FALSE,,0,0,0
585,11,20121110,20131110,0,011ami0114,4,3,90,40,1409,3170,95,2035,4579,137,2662,5990,180,10,300,4,0,3304,131,7,11,0001-01-01T00:00:00+0000,,2021-07-01T00:00:00+0800,585000,33,90,40,3170,95,4579,137,5990,180,FALSE,,0,0,0
586,12,20121120,20131120,0,012mam0124,4,3,90,40,2032,4571,137,1433,3225,97,2641,5943,178,10,300,4,0,3304,131,7,12,0001-01-01T00:00:00+0000,,2021-07-01T00:00:00+0800,586000,33,90,40,4571,137,3225,97,5943,178,FALSE,,0,0,0
587,13,20121130,20131130,0,013hib0114,4,1,90,40,1441,3242,97,2017,4538,136,2648,5959,179,10,300,4,0,1304,127,7,11,0001-01-01T00:00:00+0000,,2021-07-01T00:00:00+0800,587000,33,90,40,3242,97,4538,136,5959,179,FALSE,,0,0,0
588,14,20121140,20131140,0,014mir0144,4,1,90,40,2652,5968,179,2036,4580,137,1418,3191,96,10,300,4,0,1302,124,7,14,0001-01-01T00:00:00+0000,,2021-07-01T00:00:00+0800,588000,33,90,40,5968,179,4580,137,3191,96,FALSE,,0,0,0
589,15,20121150,20131150,0,015siz0134,4,2,90,40,1993,4484,135,2682,6035,181,1431,3220,97,10,300,4,0,2303,125,7,13,0001-01-01T00:00:00+0000,,2021-07-01T00:00:00+0800,589000,33,90,40,4484,135,6035,181,3220,97,FALSE,,0,0,0
590,16,20121160,20131160,0,016tsu0154,4,3,90,40,2658,5981,179,1400,3151,95,2048,4607,138,10,300,4,0,3302,128,7,15,0001-01-01T00:00:00+0000,,2021-07-01T00:00:00+0800,590000,33,90,40,5981,179,3151,95,4607,138,FALSE,,0,0,0
591,17,20121170,20131170,0,017kth0134,4,1,90,40,1416,3187,96,2051,4614,138,2639,5938,178,10,300,4,0,1304,130,7,13,0001-01-01T00:00:00+0000,,2021-07-01T00:00:00+0800,591000,33,90,40,3187,96,4614,138,5938,178,FALSE,,0,0,0
592,18,20121180,20131180,0,018ele0134,4,3,90,40,2032,4571,137,1400,3150,95,2675,6018,181,10,300,4,0,3304,126,7,13,0001-01-01T00:00:00+0000,,2021-07-01T00:00:00+0800,592000,33,90,40,4571,137,3150,95,6018,181,FALSE,,0,0,0
593,19,20121190,20131190,0,019min0114,4,1,90,40,1405,3161,95,2670,6008,180,2031,4570,137,10,300,4,0,1303,125,7,11,0001-01-01T00:00:00+0000,,2021-07-01T00:00:00+0800,593000,33,90,40,3161,95,6008,180,4570,137,FALSE,,0,0,0
594,20,20121200,20131200,0,020meg0124,4,2,90,40,2658,5980,179,2043,4597,138,1405,3162,95,10,300,4,0,2302,124,7,12,0001-01-01T00:00:00+0000,,2021-07-01T00:00:00+0800,594000,33,90,40,5980,179,4597,138,3162,95,FALSE,,0,0,0
595,21,20121210,20131210,0,021mat0124,4,1,90,40,1423,3202,96,2664,5994,180,2019,4543,136,10,300,4,0,1303,125,7,12,0001-01-01T00:00:00+0000,,2021-07-01T00:00:00+0800,595000,33,90,40,3202,96,5994,180,4543,136,FALSE,,0,0,0
596,22,20121220,20131220,0,022ser0124,4,3,90,40,1391,3129,94,2056,4626,139,2660,5984,180,10,300,4,0,3304,122,7,12,0001-01-01T00:00:00+0000,,2021-07-01T00:00:00+0800,596000,33,90,40,3129,94,4626,139,5984,180,FALSE,,0,0,0
597,23,20121230,20131230,0,023aka0124,4,3,90,40,2671,6009,180,1416,3186,96,2020,4544,136,10,300,4,0,3302,124,7,12,0001-01-01T00:00:00+0000,,2021-07-01T00:00:00+0800,597000,33,90,40,6009,180,3186,96,4544,136,FALSE,,0,0,0
598,24,20121240,20131240,0,024ann0114,4,3,90,40,2669,6006,180,2015,4533,136,1422,3200,96,10,300,4,0,3302,127,7,11,0001-01-01T00:00:00+0000,,2021-07-01T00:00:00+0800,598000,33,90,40,6006,180,4533,136,3200,96,FALSE,,0,0,0
599,25,20121250,20131250,0,025roc0124,4,2,90,40,2024,4553,137,2646,5953,179,1437,3233,97,10,300,4,0,2303,123,7,12,0001-01-01T00:00:00+0000,,2021-07-01T00:00:00+0800,599000,33,90,40,4553,137,5953,179,3233,97,FALSE,,0,0,0
600,26,20121260,20131260,0,026yur0134,4,1,90,40,2659,5982,179,1410,3172,95,2038,4585,138,10,300,4,0,1302,125,7,13,0001-01-01T00:00:00+0000,,2021-07-01T00:00:00+0800,600000,33,90,40,5982,179,3172,95,4585,138,FALSE,,0,0,0
601,27,20121270,20131270,0,027say0124,4,1,90,40,1415,3184,96,2029,4565,137,2662,5990,180,10,300,4,0,1304,129,7,12,0001-01-01T00:00:00+0000,,2021-07-01T00:00:00+0800,601000,33,90,40,3184,96,4565,137,5990,180,FALSE,,0,0,0
602,28,20121280,20131280,0,028ari0124,4,1,90,40,1434,3226,97,2646,5953,179,2027,4560,137,10,300,4,0,1303,126,7,12,0001-01-01T00:00:00+0000,,2021-07-01T00:00:00+0800,602000,33,90,40,3226,97,5953,179,4560,137,FALSE,,0,0,0
603,29,20121290,20131290,0,029umi0154,4,1,90,40,2036,4582,137,1408,3167,95,2662,5990,180,10,300,4,0,1304,128,7,15,0001-01-01T00:00:00+0000,,2021-07-01T00:00:00+0800,603000,33,90,40,4582,137,3167,95,5990,180,FALSE,,0,0,0
604,30,20121300,20131300,0,030iku0144,4,1,90,40,2658,5981,179,2040,4590,138,1408,3168,95,10,300,4,0,1302,122,7,14,0001-01-01T00:00:00+0000,,2021-07-01T00:00:00+0800,604000,33,90,40,5981,179,4590,138,3168,95,FALSE,,0,0,0
605,31,20121310,20131310,0,031tom0144,4,2,90,40,2652,5968,179,1404,3159,95,2050,4612,138,10,300,4,0,2302,126,7,14,0001-01-01T00:00:00+0000,,2021-07-01T00:00:00+0800,605000,33,90,40,5968,179,3159,95,4612,138,FALSE,,0,0,0
606,32,20121320,20131320,0,032emi0134,4,1,90,40,1438,3235,97,2651,5965,179,2017,4539,136,10,300,4,0,1303,129,7,13,0001-01-01T00:00:00+0000,,2021-07-01T00:00:00+0800,606000,33,90,40,3235,97,5965,179,4539,136,FALSE,,0,0,0
607,33,20121330,20131330,0,033sih0144,4,2,90,40,1376,3096,93,2049,4611,138,2681,6032,181,10,300,4,0,2304,122,7,14,0001-01-01T00:00:00+0000,,2021-07-01T00:00:00+0800,607000,33,90,40,3096,93,4611,138,6032,181,FALSE,,0,0,0
608,34,20121340,20131340,0,034ayu0134,4,2,90,40,2661,5988,180,2037,4584,138,1408,3167,95,10,300,4,0,2302,123,7,13,0001-01-01T00:00:00+0000,,2021-07-01T00:00:00+0800,608000,33,90,40,5988,180,4584,138,3167,95,FALSE,,0,0,0
609,35,20121350,20131350,0,035hin0124,4,3,90,40,2018,4540,136,2646,5954,179,1442,3245,97,10,300,4,0,3303,131,7,12,0001-01-01T00:00:00+0000,,2021-07-01T00:00:00+0800,609000,33,90,40,4540,136,5954,179,3245,97,FALSE,,0,0,0
610,36,20121360,20131360,0,036kan0144,4,1,90,40,2030,4568,137,1428,3212,96,2648,5959,179,10,300,4,0,1304,128,7,14,0001-01-01T00:00:00+0000,,2021-07-01T00:00:00+0800,610000,33,90,40,4568,137,3212,96,5959,179,FALSE,,0,0,0
611,37,20121370,20131370,0,037nao0124,4,1,90,40,1401,3153,95,2660,5985,180,2045,4601,138,10,300,4,0,1303,122,7,12,0001-01-01T00:00:00+0000,,2021-07-01T00:00:00+0800,611000,33,90,40,3153,95,5985,180,4601,138,FALSE,,0,0,0
612,38,20121380,20131380,0,038chz0114,4,2,90,40,2644,5950,179,2052,4617,139,1410,3172,95,10,300,4,0,2302,130,7,11,0001-01-01T00:00:00+0000,,2021-07-01T00:00:00+0800,612000,33,90,40,5950,179,4617,139,3172,95,FALSE,,0,0,0
