card_id,user_id,mst_card_id,exp,level,vocal,vocal_diff,dance,dance_diff,visual,visual_diff,before_awakened_vocal,before_awakened_dance,before_awakened_visual,after_awakened_vocal,after_awakened_dance,after_awakened_visual,skill_level,skill_level_max,skill_probability,is_awakened,awakening_gauge,master_rank,create_date,is_new
e030c4dd-5470-43c2-a1bd-4fbd89025ecf_514,e030c4dd547043c2a1bd4fbd89025ecf,514,139750,90,5765,35.5864197530864,8591,53.0308641975309,2928,18.0740740740741,5124,7636,2602,5765,8591,2928,10,10,40,1,400,0,2021-03-29T07:40:34+00:00,0
e030c4dd-5470-43c2-a1bd-4fbd89025ecf_628,e030c4dd547043c2a1bd4fbd89025ecf,628,80000,90,8100,44.641975308642,6251,34.462962962963,4380,24.1481481481481,7296,5630,3946,8100,6251,4380,10,10,40,1,400,4,2021-07-03T14:47:48+00:00,0
83327907-c447-4291-9a2d-e0fef596c2c8_462,83327907c44742919a2de0fef596c2c8,462,922500,90,5745,35.462962962963,2920,18.0246913580247,8598,53.0740740740741,5106,2596,7642,5745,2920,8598,10,10,40,1,400,0,2020-12-26T11:02:39+00:00,0
83327907-c447-4291-9a2d-e0fef596c2c8_304,83327907c44742919a2de0fef596c2c8,304,105000,90,5690,35.1234567901235,4023,24.8333333333333,7458,46.037037037037,5058,3576,6630,5690,4023,7458,4,10,34,1,400,0,2020-06-29T07:02:59+00:00,0
83327907-c447-4291-9a2d-e0fef596c2c8_574,83327907c44742919a2de0fef596c2c8,574,94000,90,3006,18.0123456790123,5945,35.6296296296296,8867,53.141975308642,2682,5303,7910,3006,5945,8867,4,10,34,1,400,1,2021-06-29T02:52:01+00:00,0
83327907-c447-4291-9a2d-e0fef596c2c8_229,83327907c44742919a2de0fef596c2c8,229,76500,70,5043,36.7591836734694,5075,36.9877551020408,5124,37.3551020408163,4400,4428,4470,5043,5075,5124,5,10,35,1,300,4,2020-02-25T09:12:41+00:00,0
7271d0bb-cec0-4be5-9bd6-00e7796fc167_110,7271d0bbcec04be59bd600e7796fc167,110,79700,90,7803,43.0061728395062,6007,33.1049382716049,4258,23.4691358024691,7028,5412,3836,7803,6007,4258,5,10,35,1,400,4,2019-12-25T16:26:01+00:00,0
7271d0bb-cec0-4be5-9bd6-00e7796fc167_396,7271d0bbcec04be59bd600e7796fc167,396,110000,90,7905,43.5617283950617,6093,33.5864197530864,4266,23.5185185185185,7120,5488,3842,7905,6093,4266,5,10,35,1,400,4,2020-09-13T06:17:05+00:00,0
7271d0bb-cec0-4be5-9bd6-00e7796fc167_133,7271d0bbcec04be59bd600e7796fc167,133,103000,90,4264,23.5061728395062,7803,43.0061728395062,5988,33.0123456790123,3840,7028,5394,4264,7803,5988,5,10,35,1,400,4,2020-02-02T06:39:30+00:00,0
7271d0bb-cec0-4be5-9bd6-00e7796fc167_386,7271d0bbcec04be59bd600e7796fc167,386,115250,90,4248,23.4074074074074,6075,33.4753086419753,7862,43.320987654321,3826,5472,7082,4248,6075,7862,5,10,35,1,400,4,2020-09-28T11:54:52+00:00,0
ad76ee68-4ba8-4b24-acb7-eebfad157d1f_304,ad76ee684ba84b24acb7eebfad157d1f,304,106500,90,6032,35.1234567901235,4265,24.8333333333333,7906,46.037037037037,5400,3818,7078,6032,4265,7906,10,10,40,1,400,2,2020-06-29T11:38:43+00:00,0
ad76ee68-4ba8-4b24-acb7-eebfad157d1f_9003,ad76ee684ba84b24acb7eebfad157d1f,9003,98200,90,7866,43.3456790123457,5994,33.0246913580247,4232,23.3333333333333,7086,5400,3812,7866,5994,4232,10,10,40,1,400,4,2019-09-01T17:02:34+00:00,0
ad76ee68-4ba8-4b24-acb7-eebfad157d1f_121,ad76ee684ba84b24acb7eebfad157d1f,121,105000,90,7862,43.320987654321,4193,23.1172839506173,6001,33.0679012345679,7082,3776,5406,7862,4193,6001,10,10,40,1,400,4,2019-11-09T12:34:33+00:00,0
ad76ee68-4ba8-4b24-acb7-eebfad157d1f_197,ad76ee684ba84b24acb7eebfad157d1f,197,112500,90,6036,33.2592592592593,4265,23.5123456790123,7778,42.8765432098765,5438,3842,7006,6036,4265,7778,8,10,38,1,400,4,2020-01-02T16:26:12+00:00,0
ad76ee68-4ba8-4b24-acb7-eebfad157d1f_310,ad76ee684ba84b24acb7eebfad157d1f,310,137800,90,6279,34.6111111111111,4916,27.0864197530864,3376,18.6172839506173,5656,4428,3040,6279,4916,3376,5,10,35,1,300,4,2020-06-30T14:54:59+00:00,0
36a9a1a2-5800-4c68-8366-992fa658adaf_462,36a9a1a258004c688366992fa658adaf,462,117500,90,5745,35.462962962963,2920,18.0246913580247,8598,53.0740740740741,5106,2596,7642,5745,2920,8598,4,10,34,1,400,0,2020-12-25T09:45:56+00:00,0
36a9a1a2-5800-4c68-8366-992fa658adaf_461,36a9a1a258004c688366992fa658adaf,461,117500,90,2914,17.9876543209877,8599,53.0802469135803,5762,35.5679012345679,2590,7644,5122,2914,8599,5762,4,10,34,1,400,0,2020-12-25T09:20:24+00:00,0
36a9a1a2-5800-4c68-8366-992fa658adaf_408,36a9a1a258004c688366992fa658adaf,408,115000,90,9601,52.9197530864198,6446,35.5185185185185,3280,18.0740740740741,8648,5806,2954,9601,6446,3280,5,10,35,1,400,4,2020-09-28T07:17:24+00:00,0
36a9a1a2-5800-4c68-8366-992fa658adaf_409,36a9a1a258004c688366992fa658adaf,409,115000,90,6452,35.5555555555556,9578,52.7777777777778,3216,17.7283950617284,5812,8628,2896,6452,9578,3216,5,10,35,1,400,4,2020-09-28T07:16:38+00:00,0
36a9a1a2-5800-4c68-8366-992fa658adaf_289,36a9a1a258004c688366992fa658adaf,289,77500,70,5355,39.0448979591837,6957,50.7183673469388,3824,27.8857142857143,4672,6070,3336,5355,6957,3824,4,10,34,1,300,4,2020-06-12T09:48:41+00:00,0
158d1986-672f-4ac8-9e66-c7544808c238_567,158d1986672f4ac89e66c7544808c238,567,551500,90,3848,21.2098765432099,6296,34.6913580246914,8813,48.5740740740741,3466,5672,7938,3848,6296,8813,10,10,40,1,400,4,2021-06-19T07:11:23+00:00,0
158d1986-672f-4ac8-9e66-c7544808c238_516,158d1986672f4ac89e66c7544808c238,516,522000,90,3280,18.0740740740741,6452,35.5555555555556,9611,52.9814814814815,2954,5812,8658,3280,6452,9611,10,10,40,1,400,4,2021-04-01T16:01:58+00:00,0
158d1986-672f-4ac8-9e66-c7544808c238_514,158d1986672f4ac89e66c7544808c238,514,120500,90,5765,35.5864197530864,8591,53.0308641975309,2928,18.0740740740741,5124,7636,2602,5765,8591,2928,4,10,34,1,400,0,2021-06-27T09:19:30+00:00,0
158d1986-672f-4ac8-9e66-c7544808c238_573,158d1986672f4ac89e66c7544808c238,573,557000,90,8583,52.9814814814815,2942,18.1604938271605,5773,35.6358024691358,7630,2616,5132,8583,2942,5773,10,10,40,1,400,0,2021-06-27T09:19:30+00:00,0
158d1986-672f-4ac8-9e66-c7544808c238_468,158d1986672f4ac89e66c7544808c238,468,120500,90,7753,47.858024691358,5554,34.2839506172839,3303,20.3888888888889,6892,4936,2936,7753,5554,3303,4,10,34,1,400,0,2021-07-14T04:09:10+00:00,0
ad4cddb6-9216-4f05-bc70-6fbfec8aeecc_9002,ad4cddb692164f05bc706fbfec8aeecc,9002,105500,90,6003,33.0802469135802,7877,43.4135802469136,4247,23.4012345679012,5408,7096,3826,6003,7877,4247,7,10,37,1,400,4,2019-08-30T04:24:45+00:00,0
ad4cddb6-9216-4f05-bc70-6fbfec8aeecc_122,ad4cddb692164f05bc706fbfec8aeecc,122,83500,70,5652,46.1387755102041,3080,25.1428571428571,4415,36.0408163265306,4844,2640,3784,5652,3080,4415,4,10,29,1,300,0,2019-08-30T14:30:47+00:00,0
ad4cddb6-9216-4f05-bc70-6fbfec8aeecc_120,ad4cddb692164f05bc706fbfec8aeecc,120,47900,70,5890,48.0816326530612,4517,36.8734693877551,3152,25.730612244898,5048,3872,2702,5890,4517,3152,3,10,33,1,300,0,2019-09-04T14:58:09+00:00,0
ad4cddb6-9216-4f05-bc70-6fbfec8aeecc_9003,ad4cddb692164f05bc706fbfec8aeecc,9003,116500,90,7866,43.3456790123457,5994,33.0246913580247,4232,23.3333333333333,7086,5400,3812,7866,5994,4232,10,10,40,1,400,4,2019-12-22T17:22:38+00:00,0
950ee139-68cb-4bc2-9570-f0d9ff52eec8_462,950ee13968cb4bc29570f0d9ff52eec8,462,80000,90,5745,35.462962962963,2920,18.0246913580247,8598,53.0740740740741,5106,2596,7642,5745,2920,8598,5,10,35,1,400,0,2020-12-27T04:11:36+00:00,0
950ee139-68cb-4bc2-9570-f0d9ff52eec8_409,950ee13968cb4bc29570f0d9ff52eec8,409,80000,90,5760,35.5555555555556,8550,52.7777777777778,2872,17.7283950617284,5120,7600,2552,5760,8550,2872,5,10,35,1,400,0,2020-09-29T17:42:49+00:00,0
950ee139-68cb-4bc2-9570-f0d9ff52eec8_178,950ee13968cb4bc29570f0d9ff52eec8,178,99500,90,4240,23.358024691358,7844,43.2345679012346,6023,33.2037037037037,3820,7066,5426,4240,7844,6023,10,10,40,1,400,4,2020-07-12T12:00:10+00:00,0
950ee139-68cb-4bc2-9570-f0d9ff52eec8_9003,950ee13968cb4bc29570f0d9ff52eec8,9003,80000,90,7866,43.3456790123457,5994,33.0246913580247,4232,23.3333333333333,7086,5400,3812,7866,5994,4232,5,10,35,1,400,4,2020-02-22T07:38:25+00:00,0
950ee139-68cb-4bc2-9570-f0d9ff52eec8_413,950ee13968cb4bc29570f0d9ff52eec8,413,0,1,1500,28.0326530612245,2788,52.1142857142857,2155,40.2775510204082,1497,2782,2150,1500,2788,2155,1,10,36,1,300,0,2020-11-02T14:22:25+00:00,0
7b4f5ca9-6205-411b-827a-f02630474d75_461,7b4f5ca96205411b827af02630474d75,461,105000,90,3262,17.9876543209877,9631,53.0802469135803,6454,35.5679012345679,2938,8676,5814,3262,9631,6454,10,10,40,1,400,4,2020-12-25T08:09:55+00:00,0
7b4f5ca9-6205-411b-827a-f02630474d75_574,7b4f5ca96205411b827af02630474d75,574,112500,90,2918,18.0123456790123,5772,35.6296296296296,8609,53.141975308642,2594,5130,7652,2918,5772,8609,6,10,36,1,400,0,2021-06-27T09:25:42+00:00,0
7b4f5ca9-6205-411b-827a-f02630474d75_572,7b4f5ca96205411b827af02630474d75,572,119000,90,3295,18.1666666666667,9640,53.1358024691358,6469,35.6604938271605,2968,8684,5828,3295,9640,6469,10,10,40,1,400,4,2021-06-27T08:45:01+00:00,0
50156fe7-5da7-4389-bc66-cbf337391e8b_303,50156fe75da74389bc66cbf337391e8b,303,118000,90,8313,45.8086419753086,4508,24.8395061728395,6415,35.3518518518518,7488,4060,5778,8313,4508,6415,5,10,35,1,400,4,2021-04-01T18:28:40+00:00,0
50156fe7-5da7-4389-bc66-cbf337391e8b_409,50156fe75da74389bc66cbf337391e8b,409,118000,90,6452,35.5555555555556,9578,52.7777777777778,3216,17.7283950617284,5812,8628,2896,6452,9578,3216,10,10,40,1,400,4,2020-09-28T07:45:15+00:00,0
50156fe7-5da7-4389-bc66-cbf337391e8b_9003,50156fe75da74389bc66cbf337391e8b,9003,88750,90,8077,43.3456790123457,6155,33.0246913580247,4345,23.3333333333333,7297,5561,3925,8077,6155,4345,5,12,35,1,400,5,2020-01-14T23:01:42+00:00,0
50156fe7-5da7-4389-bc66-cbf337391e8b_439,50156fe75da74389bc66cbf337391e8b,439,120500,90,3890,24.0123456790123,5469,33.7592592592593,7130,44.0123456790124,3458,4862,6338,3890,5469,7130,4,10,34,1,400,0,2020-11-21T07:24:27+00:00,0
91c14f98-bc43-4f6e-87b1-87223479514e_303,91c14f98bc434f6e87b187223479514e,303,329200,90,7421,45.8086419753086,4024,24.8395061728395,5727,35.3518518518518,6596,3576,5090,7421,4024,5727,10,10,40,1,400,0,2020-06-29T07:18:30+00:00,0
91c14f98-bc43-4f6e-87b1-87223479514e_194,91c14f98bc434f6e87b187223479514e,194,960000,90,7445,45.9567901234568,4028,24.8641975308642,5668,34.9876543209877,6618,3580,5038,7445,4028,5668,10,10,40,1,400,0,2019-12-30T16:59:51+00:00,0
91c14f98-bc43-4f6e-87b1-87223479514e_195,91c14f98bc434f6e87b187223479514e,195,588000,90,4476,24.6666666666667,6425,35.4135802469136,8309,45.783950617284,4032,5788,7484,4476,6425,8309,10,10,40,1,400,4,2019-12-27T07:05:54+00:00,0
3c76c6be-f9a8-43cd-bd4a-28b3876bb668_307,3c76c6bef9a843cdbd4a28b3876bb668,307,92500,90,6046,33.320987654321,4247,23.4012345679012,7881,43.4382716049383,5446,3826,7100,6046,4247,7881,4,10,34,1,400,4,2020-07-03T07:45:20+00:00,0
3c76c6be-f9a8-43cd-bd4a-28b3876bb668_303,3c76c6bef9a843cdbd4a28b3876bb668,303,82400,90,7644,45.8086419753086,4145,24.8395061728395,5899,35.3518518518518,6819,3697,5262,7644,4145,5899,4,10,34,1,400,1,2020-06-30T16:15:29+00:00,0
3c76c6be-f9a8-43cd-bd4a-28b3876bb668_461,3c76c6bef9a843cdbd4a28b3876bb668,461,92500,90,3001,17.9876543209877,8857,53.0802469135803,5935,35.5679012345679,2677,7902,5295,3001,8857,5935,5,10,35,1,400,1,2020-12-25T07:29:38+00:00,0
3c76c6be-f9a8-43cd-bd4a-28b3876bb668_550,3c76c6bef9a843cdbd4a28b3876bb668,550,112000,90,6321,34.8456790123457,3793,20.8950617283951,8833,48.6728395061728,5694,3416,7956,6321,3793,8833,5,10,35,1,400,4,2021-05-20T07:33:58+00:00,0
3c76c6be-f9a8-43cd-bd4a-28b3876bb668_658,3c76c6bef9a843cdbd4a28b3876bb668,658,95500,90,3847,21.2037037037037,6275,34.5864197530864,8853,48.7962962962963,3466,5652,7974,3847,6275,8853,4,10,34,1,400,4,2021-08-20T07:05:04+00:00,0
73915f43-6a33-4547-989b-407be22a6b88_574,73915f436a334547989b407be22a6b88,574,102000,90,3270,18.0123456790123,6464,35.6296296296296,9641,53.141975308642,2946,5822,8684,3270,6464,9641,10,10,40,1,400,4,2021-07-01T16:04:27+00:00,0
73915f43-6a33-4547-989b-407be22a6b88_462,73915f436a334547989b407be22a6b88,462,143750,90,5745,35.462962962963,2920,18.0246913580247,8598,53.0740740740741,5106,2596,7642,5745,2920,8598,10,10,40,1,400,0,2020-12-27T11:09:37+00:00,0
73915f43-6a33-4547-989b-407be22a6b88_461,73915f436a334547989b407be22a6b88,461,419000,90,2914,17.9876543209877,8599,53.0802469135803,5762,35.5679012345679,2590,7644,5122,2914,8599,5762,10,10,40,1,400,0,2020-12-28T10:54:26+00:00,0
73915f43-6a33-4547-989b-407be22a6b88_307,73915f436a334547989b407be22a6b88,307,539000,90,6046,33.320987654321,4247,23.4012345679012,7881,43.4382716049383,5446,3826,7100,6046,4247,7881,10,10,40,1,400,4,2021-07-02T16:25:53+00:00,0
f68bb123-1433-4198-bde0-a2ea913b1063_107,f68bb12314334198bde0a2ea913b1063,107,82000,90,6010,33.1234567901235,4450,24.5308641975309,7675,42.2901234567901,5414,4008,6914,6010,4450,7675,5,10,35,1,400,4,2019-12-21T12:32:45+00:00,0
f68bb123-1433-4198-bde0-a2ea913b1063_516,f68bb12314334198bde0a2ea913b1063,516,217500,90,3192,18.0740740740741,6279,35.5555555555556,9354,52.9814814814815,2866,5639,8401,3192,6279,9354,10,10,40,1,400,3,2021-03-29T16:52:19+00:00,0
f68bb123-1433-4198-bde0-a2ea913b1063_503,f68bb12314334198bde0a2ea913b1063,503,109500,90,8070,44.4814814814815,4317,23.7839506172839,6208,34.2222222222222,7270,3888,5592,8070,4317,6208,6,10,36,1,400,4,2021-03-11T13:51:50+00:00,0
ef68a357-ead5-41e0-8c78-91ad794557f7_408,ef68a357ead541e08c7891ad794557f7,408,98750,90,9087,52.9197530864198,6100,35.5185185185185,3104,18.0740740740741,8134,5460,2778,9087,6100,3104,6,10,36,1,400,2,2020-09-28T16:16:23+00:00,0
ef68a357-ead5-41e0-8c78-91ad794557f7_462,ef68a357ead541e08c7891ad794557f7,462,112500,90,5745,35.462962962963,2920,18.0246913580247,8598,53.0740740740741,5106,2596,7642,5745,2920,8598,5,10,35,1,400,0,2020-12-28T07:55:33+00:00,0
ef68a357-ead5-41e0-8c78-91ad794557f7_461,ef68a357ead541e08c7891ad794557f7,461,80000,90,2914,17.9876543209877,8599,53.0802469135803,5762,35.5679012345679,2590,7644,5122,2914,8599,5762,7,10,37,1,400,0,2020-12-27T16:14:44+00:00,0
ef68a357-ead5-41e0-8c78-91ad794557f7_572,ef68a357ead541e08c7891ad794557f7,572,100000,90,3295,18.1666666666667,9640,53.1358024691358,6469,35.6604938271605,2968,8684,5828,3295,9640,6469,10,10,40,1,400,4,2021-06-28T12:08:36+00:00,0
ef68a357-ead5-41e0-8c78-91ad794557f7_486,ef68a357ead541e08c7891ad794557f7,486,80000,90,4397,24.2283950617284,7983,43.9938271604938,6129,33.7839506172839,3960,7192,5520,4397,7983,6129,10,10,40,1,400,4,2021-02-11T07:29:55+00:00,0
cc714976-cd39-43f1-8b50-c73a4bd5b6e9_304,cc714976cd3943f18b50c73a4bd5b6e9,304,80000,90,6374,35.1234567901235,4507,24.8333333333333,8354,46.037037037037,5742,4060,7526,6374,4507,8354,10,10,40,1,400,4,2020-06-29T08:12:36+00:00,0
cc714976-cd39-43f1-8b50-c73a4bd5b6e9_305,cc714976cd3943f18b50c73a4bd5b6e9,305,147000,90,4035,24.9074074074074,7440,45.9259259259259,5700,35.1851851851852,3586,6614,5066,4035,7440,5700,10,10,40,1,400,0,2020-06-29T08:12:36+00:00,0
cc714976-cd39-43f1-8b50-c73a4bd5b6e9_303,cc714976cd3943f18b50c73a4bd5b6e9,303,147000,90,7421,45.8086419753086,4024,24.8395061728395,5727,35.3518518518518,6596,3576,5090,7421,4024,5727,4,10,34,1,400,0,2020-06-29T16:14:42+00:00,0
cc714976-cd39-43f1-8b50-c73a4bd5b6e9_461,cc714976cd3943f18b50c73a4bd5b6e9,461,80000,90,3262,17.9876543209877,9631,53.0802469135803,6454,35.5679012345679,2938,8676,5814,3262,9631,6454,10,10,40,1,400,4,2020-12-25T16:47:23+00:00,0
cc714976-cd39-43f1-8b50-c73a4bd5b6e9_409,cc714976cd3943f18b50c73a4bd5b6e9,409,120500,90,5933,35.5555555555556,8807,52.7777777777778,2958,17.7283950617284,5293,7857,2638,5933,8807,2958,10,10,40,1,400,1,2020-09-29T16:42:58+00:00,0
1d69c164-76c1-4416-b8c9-5c985e6cb934_461,1d69c16476c14416b8c95c985e6cb934,461,95000,90,3262,17.9876543209877,9631,53.0802469135803,6454,35.5679012345679,2938,8676,5814,3262,9631,6454,10,10,40,1,400,4,2020-12-28T16:00:48+00:00,0
1d69c164-76c1-4416-b8c9-5c985e6cb934_362,1d69c16476c14416b8c95c985e6cb934,362,118000,90,7861,43.3148148148148,6048,33.3333333333333,4232,23.3333333333333,7082,5448,3812,7861,6048,4232,10,10,40,1,400,4,2020-07-12T07:53:11+00:00,0
1d69c164-76c1-4416-b8c9-5c985e6cb934_497,1d69c16476c14416b8c95c985e6cb934,497,188750,90,6256,34.4691358024691,8775,48.3641975308642,3796,20.9135802469136,5636,7904,3420,6256,8775,3796,5,10,35,1,400,4,2021-03-04T09:29:40+00:00,0
1d69c164-76c1-4416-b8c9-5c985e6cb934_301,1d69c16476c14416b8c95c985e6cb934,301,0,1,1924,35.9591836734694,1915,35.7877551020408,1925,35.9755102040816,1919,1910,1920,1924,1915,1925,1,10,31,1,300,0,2020-06-24T16:10:30+00:00,0
2aa970dc-d329-46e0-be12-3ef449fdbbf3_572,2aa970dcd32946e0be123ef449fdbbf3,572,116500,90,2943,18.1666666666667,8608,53.1358024691358,5777,35.6604938271605,2616,7652,5136,2943,8608,5777,10,10,40,1,400,0,2021-06-28T17:27:47+00:00,0
2aa970dc-d329-46e0-be12-3ef449fdbbf3_304,2aa970dcd32946e0be123ef449fdbbf3,304,590750,90,6374,35.1234567901235,4507,24.8333333333333,8354,46.037037037037,5742,4060,7526,6374,4507,8354,10,10,40,1,400,4,2020-06-29T16:03:39+00:00,0
99482eff-5aea-4aa3-bb94-3decd17e5804_304,99482eff5aea4aa3bb943decd17e5804,304,97500,90,5690,35.1234567901235,4023,24.8333333333333,7458,46.037037037037,5058,3576,6630,5690,4023,7458,10,10,40,1,400,0,2020-06-30T16:23:47+00:00,0
99482eff-5aea-4aa3-bb94-3decd17e5804_9003,99482eff5aea4aa3bb943decd17e5804,9003,97800,90,7866,43.3456790123457,5994,33.0246913580247,4232,23.3333333333333,7086,5400,3812,7866,5994,4232,5,10,35,1,400,4,2019-08-30T10:29:18+00:00,0
99482eff-5aea-4aa3-bb94-3decd17e5804_109,99482eff5aea4aa3bb943decd17e5804,109,93000,90,6009,33.1172839506173,4254,23.4444444444444,7840,43.2098765432099,5412,3832,7062,6009,4254,7840,10,10,40,1,400,4,2019-09-14T03:18:10+00:00,0
99482eff-5aea-4aa3-bb94-3decd17e5804_671,99482eff5aea4aa3bb943decd17e5804,671,62500,70,4569,37.2979591836735,5967,48.7102040816327,3239,26.4408163265306,3916,5114,2776,4569,5967,3239,10,10,40,1,300,0,2021-09-28T12:52:33+00:00,0
e0386565-207f-446f-a746-45a7ebb907a4_305,e0386565207f446fa74645a7ebb907a4,305,80000,90,4035,24.9074074074074,7440,45.9259259259259,5700,35.1851851851852,3586,6614,5066,4035,7440,5700,1,10,31,1,400,0,2020-06-29T07:35:47+00:00,0
e0386565-207f-446f-a746-45a7ebb907a4_251,e0386565207f446fa74645a7ebb907a4,251,813000,90,6380,35.1604938271605,8315,45.820987654321,4527,24.9567901234568,5748,7490,4078,6380,8315,4527,10,10,40,1,400,4,2020-03-28T07:04:49+00:00,0
e0386565-207f-446f-a746-45a7ebb907a4_409,e0386565207f446fa74645a7ebb907a4,409,85000,90,5760,35.5555555555556,8550,52.7777777777778,2872,17.7283950617284,5120,7600,2552,5760,8550,2872,10,10,40,1,400,0,2020-09-28T16:05:06+00:00,0
e0386565-207f-446f-a746-45a7ebb907a4_215,e0386565207f446fa74645a7ebb907a4,215,0,1,2524,37.0122448979592,1794,26.2857142857143,3273,48.0244897959184,2519,1791,3267,2524,1794,3273,1,10,31,1,300,4,2020-12-29T08:24:35+00:00,0
de6bfb8a-5733-49d9-b63d-189fab74c3e6_574,de6bfb8a573349d9b63d189fab74c3e6,574,157500,90,2918,18.0123456790123,5772,35.6296296296296,8609,53.141975308642,2594,5130,7652,2918,5772,8609,5,10,35,1,400,0,2021-06-27T07:25:10+00:00,0
de6bfb8a-5733-49d9-b63d-189fab74c3e6_462,de6bfb8a573349d9b63d189fab74c3e6,462,306000,90,6433,35.462962962963,3272,18.0246913580247,9630,53.0740740740741,5794,2948,8674,6433,3272,9630,7,10,37,1,400,4,2020-12-25T10:03:24+00:00,0
de6bfb8a-5733-49d9-b63d-189fab74c3e6_573,de6bfb8a573349d9b63d189fab74c3e6,573,99000,90,8583,52.9814814814815,2942,18.1604938271605,5773,35.6358024691358,7630,2616,5132,8583,2942,5773,5,10,35,1,400,0,2021-06-27T07:51:08+00:00,0
de6bfb8a-5733-49d9-b63d-189fab74c3e6_572,de6bfb8a573349d9b63d189fab74c3e6,572,99000,90,3295,18.1666666666667,9640,53.1358024691358,6469,35.6604938271605,2968,8684,5828,3295,9640,6469,10,10,40,1,400,4,2021-06-27T07:30:00+00:00,0
ebd201a3-7c50-4629-b8e4-f877ae5923dc_305,ebd201a37c504629b8e4f877ae5923dc,305,117500,90,4035,24.9074074074074,7440,45.9259259259259,5700,35.1851851851852,3586,6614,5066,4035,7440,5700,10,10,40,1,400,0,2020-10-02T05:01:57+00:00,0
ebd201a3-7c50-4629-b8e4-f877ae5923dc_572,ebd201a37c504629b8e4f877ae5923dc,572,635000,90,3295,18.1666666666667,9640,53.1358024691358,6469,35.6604938271605,2968,8684,5828,3295,9640,6469,10,10,40,1,400,4,2021-06-27T07:07:29+00:00,0
ebd201a3-7c50-4629-b8e4-f877ae5923dc_409,ebd201a37c504629b8e4f877ae5923dc,409,115000,90,6452,35.5555555555556,9578,52.7777777777778,3216,17.7283950617284,5812,8628,2896,6452,9578,3216,10,10,40,1,400,4,2020-09-28T07:05:16+00:00,0
ebd201a3-7c50-4629-b8e4-f877ae5923dc_182,ebd201a37c504629b8e4f877ae5923dc,182,0,1,3260,47.7632653061225,1788,26.2448979591837,2538,37.2081632653061,3254,1785,2534,3260,1788,2538,1,10,31,1,300,4,2020-07-21T08:51:56+00:00,0
bb41c7a9-e9f7-4b72-ba67-0c7c07f8c62f_104,bb41c7a9e9f74b72ba670c7c07f8c62f,104,83550,90,6251,33.5555555555556,6322,33.9320987654321,6328,33.9691358024691,5647,5711,5717,6251,6322,6328,12,12,40,1,400,5,2019-09-11T00:53:51+00:00,0
bb41c7a9-e9f7-4b72-ba67-0c7c07f8c62f_105,bb41c7a9e9f74b72ba670c7c07f8c62f,105,142500,90,6321,33.9259259259259,6347,34.0555555555556,6226,33.4320987654321,5711,5734,5624,6321,6347,6226,12,12,45,1,400,5,2020-10-25T04:30:27+00:00,0
bb41c7a9-e9f7-4b72-ba67-0c7c07f8c62f_106,bb41c7a9e9f74b72ba670c7c07f8c62f,106,880000,90,6406,34.3888888888889,6271,33.6481481481482,6256,33.5864197530864,5787,5666,5651,6406,6271,6256,12,12,40,1,400,5,2021-08-29T11:25:46+00:00,0
bb41c7a9-e9f7-4b72-ba67-0c7c07f8c62f_572,bb41c7a9e9f74b72ba670c7c07f8c62f,572,80000,90,3295,18.1666666666667,9640,53.1358024691358,6469,35.6604938271605,2968,8684,5828,3295,9640,6469,10,10,40,1,400,4,2021-06-29T16:37:41+00:00,0
bb41c7a9-e9f7-4b72-ba67-0c7c07f8c62f_414,bb41c7a9e9f74b72ba670c7c07f8c62f,414,395000,70,6806,49.6163265306122,3712,27.069387755102,5184,37.7795918367347,5938,3238,4522,6806,3712,5184,10,10,40,1,300,4,2020-10-12T04:59:43+00:00,0
de87fcec-94e9-431c-9829-57012c111fb3_461,de87fcec94e9431c982957012c111fb3,461,119000,90,3001,17.9876543209877,8857,53.0802469135803,5935,35.5679012345679,2677,7902,5295,3001,8857,5935,10,10,40,1,400,1,2020-12-25T16:02:38+00:00,0
de87fcec-94e9-431c-9829-57012c111fb3_408,de87fcec94e9431c982957012c111fb3,408,270000,90,8573,52.9197530864198,5754,35.5185185185185,2928,18.0740740740741,7620,5114,2602,8573,5754,2928,9,10,39,1,400,0,2020-09-29T16:03:28+00:00,0
de87fcec-94e9-431c-9829-57012c111fb3_391,de87fcec94e9431c982957012c111fb3,391,118000,90,4255,23.4506172839506,7893,43.5123456790124,6076,33.4814814814815,3832,7110,5474,4255,7893,6076,10,10,40,1,400,4,2020-09-06T16:01:20+00:00,0
de87fcec-94e9-431c-9829-57012c111fb3_572,de87fcec94e9431c982957012c111fb3,572,118000,90,2943,18.1666666666667,8608,53.1358024691358,5777,35.6604938271605,2616,7652,5136,2943,8608,5777,4,10,34,1,400,0,2021-06-29T16:41:22+00:00,0
de87fcec-94e9-431c-9829-57012c111fb3_557,de87fcec94e9431c982957012c111fb3,557,407000,70,6934,50.530612244898,3779,27.5510204081633,5375,39.1755102040816,6050,3296,4690,6934,3779,5375,10,10,40,1,300,4,2021-05-31T11:32:58+00:00,0
a36782f7-d92f-48e9-86a1-69d590592f91_409,a36782f7d92f48e986a169d590592f91,409,88000,90,6452,35.5555555555556,9578,52.7777777777778,3216,17.7283950617284,5812,8628,2896,6452,9578,3216,10,10,40,1,400,4,2020-09-28T07:06:19+00:00,0
